,SID,X,Private,Class,Sex,Condition,Item,Soph_pre,Correct_pre,Soph_post,Correct_post,Theta
400,956010312,400,1,3,M,BAU,K,H,0,2,1,0.9719665
401,956010312,401,1,3,M,BAU,L,H,0,H,1,0.9719665
402,956010312,402,1,3,M,BAU,M,NA,NA,1,1,0.9719665
403,956010312,403,1,3,M,BAU,N,NA,NA,2,1,0.9719665
404,956010312,404,1,3,M,BAU,P,NA,NA,H,0,0.9719665
405,956010312,405,1,3,M,BAU,Q,NA,NA,NA,0,0.9719665
406,956010312,406,1,3,M,BAU,U,NA,NA,H,0,0.9719665
407,956010312,407,1,3,M,BAU,V,NA,NA,H,0,0.9719665
408,956010312,408,1,3,M,BAU,X,NA,NA,H,0,0.9719665
409,956010312,409,1,3,M,BAU,X15,H,0,NA,0,0.9719665
410,956010312,410,1,3,M,BAU,X21,NA,NA,NA,0,0.9719665
411,956010312,411,1,3,M,BAU,X31.1,NA,NA,H,1,0.9719665
412,956010312,412,1,3,M,BAU,X32,NA,NA,H,0,0.9719665
413,956010312,413,1,3,M,BAU,X33,H,0,H,0,0.9719665
414,956010312,414,1,3,M,BAU,X37,NA,NA,1,0,0.9719665
415,956010312,415,1,3,M,BAU,X50,NA,NA,NA,0,0.9719665
416,956010312,416,1,3,M,BAU,Z,NA,NA,H,0,0.9719665
417,956010401,417,1,4,M,BAU,B,1,1,H,1,0.6400418
418,956010401,418,1,4,M,BAU,C,H,1,H,1,0.6400418
419,956010401,419,1,4,M,BAU,Da,1,1,2,1,0.6400418
420,956010401,420,1,4,M,BAU,Db,1,1,1,1,0.6400418
421,956010401,421,1,4,M,BAU,E,1,1,2,1,0.6400418
422,956010401,422,1,4,M,BAU,G,2,0,2,1,0.6400418
423,956010401,423,1,4,M,BAU,H,3,1,3,1,0.6400418
424,956010401,424,1,4,M,BAU,I,2,0,2,1,0.6400418
425,956010401,425,1,4,M,BAU,J,1,1,2,1,0.6400418
426,956010401,426,1,4,M,BAU,K,2,0,2,1,0.6400418
427,956010401,427,1,4,M,BAU,L,H,0,H,0,0.6400418
428,956010401,428,1,4,M,BAU,M,H,0,H,0,0.6400418
429,956010401,429,1,4,M,BAU,N,H,0,H,1,0.6400418
430,956010401,430,1,4,M,BAU,P,3,1,3,2,0.6400418
431,956010401,431,1,4,M,BAU,Q,0,0,0,0,0.6400418
432,956010401,432,1,4,M,BAU,U,0,0,0,0,0.6400418
433,956010401,433,1,4,M,BAU,V,NA,NA,1,0,0.6400418
434,956010401,434,1,4,M,BAU,X,NA,NA,H,0,0.6400418
435,956010401,435,1,4,M,BAU,X15,2,1,2,1,0.6400418
436,956010401,436,1,4,M,BAU,X21,NA,NA,1,1,0.6400418
437,956010401,437,1,4,M,BAU,X31.1,H,1,H,1,0.6400418
438,956010401,438,1,4,M,BAU,X32,0,0,1,0,0.6400418
439,956010401,439,1,4,M,BAU,X33,NA,0,H,1,0.6400418
440,956010401,440,1,4,M,BAU,X37,H,0,H,0,0.6400418
441,956010401,441,1,4,M,BAU,X50,H,0,H,0,0.6400418
442,956010401,442,1,4,M,BAU,Z,NA,NA,H,0,0.6400418
443,956010403,443,1,4,M,REV,B,H,0,1,1,0.0672402
444,956010403,444,1,4,M,REV,C,H,1,H,1,0.0672402
445,956010403,445,1,4,M,REV,Da,1,1,2,1,0.0672402
446,956010403,446,1,4,M,REV,Db,1,1,1,1,0.0672402
447,956010403,447,1,4,M,REV,E,1,1,2,1,0.0672402
448,956010403,448,1,4,M,REV,G,2,1,2,1,0.0672402
449,956010403,449,1,4,M,REV,H,1,0,2,1,0.0672402
450,956010403,450,1,4,M,REV,I,2,1,2,1,0.0672402
451,956010403,451,1,4,M,REV,J,1,1,1,1,0.0672402
452,956010403,452,1,4,M,REV,K,2,1,2,1,0.0672402
453,956010403,453,1,4,M,REV,L,H,1,2,1,0.0672402
454,956010403,454,1,4,M,REV,M,3,1,1,1,0.0672402
455,956010403,455,1,4,M,REV,N,H,0,H,0,0.0672402
456,956010403,456,1,4,M,REV,P,3,1,H,0,0.0672402
457,956010403,457,1,4,M,REV,Q,0,0,0,0,0.0672402
458,956010403,458,1,4,M,REV,U,1,0,1,1,0.0672402
459,956010403,459,1,4,M,REV,V,NA,NA,1,1,0.0672402
460,956010403,460,1,4,M,REV,X,NA,NA,2,0,0.0672402
461,956010403,461,1,4,M,REV,X15,H,0,1,NA,0.0672402
462,956010403,462,1,4,M,REV,X21,NA,NA,3,1,0.0672402
463,956010403,463,1,4,M,REV,X31.1,H,1,2,1,0.0672402
464,956010403,464,1,4,M,REV,X32,0,0,0,0,0.0672402
465,956010403,465,1,4,M,REV,X33,H,1,H,1,0.0672402
466,956010403,466,1,4,M,REV,X37,1,0,1,0,0.0672402
467,956010403,467,1,4,M,REV,X50,H,0,0,1,0.0672402
468,956010403,468,1,4,M,REV,Z,NA,NA,H,0,0.0672402
469,956010404,469,1,4,F,LT,B,2,1,1,1,1.559001
470,956010404,470,1,4,F,LT,C,H,1,H,1,1.559001
471,956010404,471,1,4,F,LT,Da,2,0,2,1,1.559001
472,956010404,472,1,4,F,LT,Db,1,1,1,1,1.559001
473,956010404,473,1,4,F,LT,E,1,1,2,1,1.559001
474,956010404,474,1,4,F,LT,G,2,1,2,1,1.559001
475,956010404,475,1,4,F,LT,H,3,1,3,1,1.559001
476,956010404,476,1,4,F,LT,I,H,0,H,0,1.559001
477,956010404,477,1,4,F,LT,J,2,1,1,1,1.559001
478,956010404,478,1,4,F,LT,K,2,1,2,1,1.559001
479,956010404,479,1,4,F,LT,L,NA,0,H,0,1.559001
480,956010404,480,1,4,F,LT,M,1,1,1,1,1.559001
481,956010404,481,1,4,F,LT,N,H,0,H,0,1.559001
482,956010404,482,1,4,F,LT,P,H,1,H,1,1.559001
483,956010404,483,1,4,F,LT,Q,0,0,0,0,1.559001
484,956010404,484,1,4,F,LT,U,0,0,H,0,1.559001
485,956010404,485,1,4,F,LT,V,NA,NA,H,0,1.559001
486,956010404,486,1,4,F,LT,X,NA,NA,H,0,1.559001
487,956010404,487,1,4,F,LT,X15,NA,0,2,1,1.559001
488,956010404,488,1,4,F,LT,X21,NA,NA,1,0,1.559001
489,956010404,489,1,4,F,LT,X31.1,H,0,H,0,1.559001
490,956010404,490,1,4,F,LT,X32,0,0,H,0,1.559001
491,956010404,491,1,4,F,LT,X33,H,0,NA,0,1.559001
492,956010404,492,1,4,F,LT,X37,1,0,1,0,1.559001
493,956010404,493,1,4,F,LT,X50,H,0,0,0,1.559001
494,956010404,494,1,4,F,LT,Z,NA,NA,H,0,1.559001
495,956010407,495,1,4,M,LT,B,2,1,H,1,0.9621744
496,956010407,496,1,4,M,LT,C,H,1,H,1,0.9621744
497,956010407,497,1,4,M,LT,Da,2,1,2,1,0.9621744
498,956010407,498,1,4,M,LT,Db,1,1,1,1,0.9621744
499,956010407,499,1,4,M,LT,E,2,1,2,1,0.9621744
500,956010407,500,1,4,M,LT,G,2,1,2,1,0.9621744
501,956010407,501,1,4,M,LT,H,1,0,2,1,0.9621744
502,956010407,502,1,4,M,LT,I,2,0,2,1,0.9621744
503,956010407,503,1,4,M,LT,J,1,1,1,1,0.9621744
504,956010407,504,1,4,M,LT,K,2,1,2,1,0.9621744
505,956010407,505,1,4,M,LT,L,H,0,H,0,0.9621744
506,956010407,506,1,4,M,LT,M,3,1,3,1,0.9621744
507,956010407,507,1,4,M,LT,N,H,0,H,0,0.9621744
508,956010407,508,1,4,M,LT,P,3,1,H,0,0.9621744
509,956010407,509,1,4,M,LT,Q,0,0,0,0,0.9621744
510,956010407,510,1,4,M,LT,U,0,0,H,0,0.9621744
511,956010407,511,1,4,M,LT,V,NA,NA,H,0,0.9621744
512,956010407,512,1,4,M,LT,X,NA,NA,2,0,0.9621744
513,956010407,513,1,4,M,LT,X15,2,1,2,1,0.9621744
514,956010407,514,1,4,M,LT,X21,NA,NA,3,1,0.9621744
515,956010407,515,1,4,M,LT,X31.1,H,0,H,1,0.9621744
516,956010407,516,1,4,M,LT,X32,0,0,1,1,0.9621744
517,956010407,517,1,4,M,LT,X33,H,0,H,1,0.9621744
518,956010407,518,1,4,M,LT,X37,H,0,1,0,0.9621744
519,956010407,519,1,4,M,LT,X50,H,0,H,0,0.9621744
520,956010407,520,1,4,M,LT,Z,NA,NA,H,0,0.9621744
521,956010408,521,1,4,F,BAU,B,1,1,2,1,-0.2479107
522,956010408,522,1,4,F,BAU,C,H,1,H,1,-0.2479107
523,956010408,523,1,4,F,BAU,Da,1,1,2,1,-0.2479107
524,956010408,524,1,4,F,BAU,Db,1,1,1,1,-0.2479107
525,956010408,525,1,4,F,BAU,E,1,1,2,1,-0.2479107
526,956010408,526,1,4,F,BAU,G,2,1,2,1,-0.2479107
527,956010408,527,1,4,F,BAU,H,H,0,0,0,-0.2479107
528,956010408,528,1,4,F,BAU,I,NA,0,H,0,-0.2479107
529,956010408,529,1,4,F,BAU,J,NA,0,1,1,-0.2479107
530,956010408,530,1,4,F,BAU,K,H,0,H,0,-0.2479107
531,956010408,531,1,4,F,BAU,L,NA,NA,H,1,-0.2479107
532,956010408,532,1,4,F,BAU,M,NA,NA,1,0,-0.2479107
533,956010408,533,1,4,F,BAU,N,NA,NA,H,0,-0.2479107
534,956010408,534,1,4,F,BAU,P,NA,NA,3,0,-0.2479107
535,956010408,535,1,4,F,BAU,Q,NA,NA,0,0,-0.2479107
536,956010408,536,1,4,F,BAU,U,NA,NA,H,0,-0.2479107
537,956010408,537,1,4,F,BAU,V,NA,NA,H,1,-0.2479107
538,956010408,538,1,4,F,BAU,X,NA,NA,H,0,-0.2479107
539,956010408,539,1,4,F,BAU,X15,NA,NA,H,0,-0.2479107
540,956010408,540,1,4,F,BAU,X21,NA,NA,3,1,-0.2479107
541,956010408,541,1,4,F,BAU,X31.1,NA,NA,1,0,-0.2479107
542,956010408,542,1,4,F,BAU,X32,NA,NA,0,0,-0.2479107
543,956010408,543,1,4,F,BAU,X33,NA,NA,H,0,-0.2479107
544,956010408,544,1,4,F,BAU,X37,NA,NA,1,0,-0.2479107
545,956010408,545,1,4,F,BAU,X50,NA,NA,0,0,-0.2479107
546,956010408,546,1,4,F,BAU,Z,NA,NA,H,1,-0.2479107
547,956010409,547,1,4,M,BAU,B,2,1,2,1,1.301582
548,956010409,548,1,4,M,BAU,C,H,1,H,1,1.301582
549,956010409,549,1,4,M,BAU,Da,2,1,2,1,1.301582
550,956010409,550,1,4,M,BAU,Db,1,1,1,1,1.301582
551,956010409,551,1,4,M,BAU,E,2,1,2,1,1.301582
552,956010409,552,1,4,M,BAU,G,2,0,2,1,1.301582
553,956010409,553,1,4,M,BAU,H,3,1,3,1,1.301582
554,956010409,554,1,4,M,BAU,I,0,0,H,1,1.301582
555,956010409,555,1,4,M,BAU,J,2,1,2,1,1.301582
556,956010409,556,1,4,M,BAU,K,2,1,2,1,1.301582
557,956010409,557,1,4,M,BAU,L,H,1,H,1,1.301582
558,956010409,558,1,4,M,BAU,M,H,0,H,0,1.301582
559,956010409,559,1,4,M,BAU,N,H,0,H,0,1.301582
560,956010409,560,1,4,M,BAU,P,2,0,1,0,1.301582
561,956010409,561,1,4,M,BAU,Q,0,0,0,0,1.301582
562,956010409,562,1,4,M,BAU,U,NA,NA,H,0,1.301582
563,956010409,563,1,4,M,BAU,V,NA,NA,1,0,1.301582
564,956010409,564,1,4,M,BAU,X,NA,NA,2,0,1.301582
565,956010409,565,1,4,M,BAU,X15,2,1,2,1,1.301582
566,956010409,566,1,4,M,BAU,X21,NA,NA,3,1,1.301582
567,956010409,567,1,4,M,BAU,X31.1,H,1,H,0,1.301582
568,956010409,568,1,4,M,BAU,X32,NA,NA,0,1,1.301582
569,956010409,569,1,4,M,BAU,X33,H,0,H,1,1.301582
570,956010409,570,1,4,M,BAU,X37,H,0,H,0,1.301582
571,956010409,571,1,4,M,BAU,X50,1,0,1,0,1.301582
572,956010409,572,1,4,M,BAU,Z,NA,NA,H,0,1.301582
573,956010410,573,1,4,M,REV,B,1,1,H,1,-0.0458916
574,956010410,574,1,4,M,REV,C,H,1,H,1,-0.0458916
575,956010410,575,1,4,M,REV,Da,1,0,2,1,-0.0458916
576,956010410,576,1,4,M,REV,Db,1,1,1,1,-0.0458916
577,956010410,577,1,4,M,REV,E,1,1,2,1,-0.0458916
578,956010410,578,1,4,M,REV,G,NA,0,2,1,-0.0458916
579,956010410,579,1,4,M,REV,H,3,1,3,1,-0.0458916
580,956010410,580,1,4,M,REV,I,0,0,2,1,-0.0458916
581,956010410,581,1,4,M,REV,J,H,0,1,1,-0.0458916
582,956010410,582,1,4,M,REV,K,2,1,2,1,-0.0458916
583,956010410,583,1,4,M,REV,L,H,0,2,1,-0.0458916
584,956010410,584,1,4,M,REV,M,3,1,3,1,-0.0458916
585,956010410,585,1,4,M,REV,N,H,0,H,1,-0.0458916
586,956010410,586,1,4,M,REV,P,1,0,H,0,-0.0458916
587,956010410,587,1,4,M,REV,Q,NA,NA,0,0,-0.0458916
588,956010410,588,1,4,M,REV,U,NA,NA,1,1,-0.0458916
589,956010410,589,1,4,M,REV,V,NA,NA,H,0,-0.0458916
590,956010410,590,1,4,M,REV,X,NA,NA,2,0,-0.0458916
591,956010410,591,1,4,M,REV,X15,NA,0,H,0,-0.0458916
592,956010410,592,1,4,M,REV,X21,NA,NA,1,1,-0.0458916
593,956010410,593,1,4,M,REV,X31.1,NA,0,H,1,-0.0458916
594,956010410,594,1,4,M,REV,X32,NA,NA,H,0,-0.0458916
595,956010410,595,1,4,M,REV,X33,NA,0,0,0,-0.0458916
596,956010410,596,1,4,M,REV,X37,1,0,1,0,-0.0458916
597,956010410,597,1,4,M,REV,X50,NA,NA,0,1,-0.0458916
598,956010410,598,1,4,M,REV,Z,NA,NA,H,0,-0.0458916
599,956010411,599,1,4,F,LT,B,1,1,H,1,0.3906321
600,956010411,600,1,4,F,LT,C,H,1,H,1,0.3906321
601,956010411,601,1,4,F,LT,Da,1,1,2,1,0.3906321
602,956010411,602,1,4,F,LT,Db,1,1,1,1,0.3906321
603,956010411,603,1,4,F,LT,E,1,1,2,1,0.3906321
604,956010411,604,1,4,F,LT,G,2,1,2,1,0.3906321
605,956010411,605,1,4,F,LT,H,3,0,3,1,0.3906321
606,956010411,606,1,4,F,LT,I,NA,0,H,0,0.3906321
607,956010411,607,1,4,F,LT,J,1,1,0,1,0.3906321
608,956010411,608,1,4,F,LT,K,2,1,2,1,0.3906321
609,956010411,609,1,4,F,LT,L,H,0,H,0,0.3906321
610,956010411,610,1,4,F,LT,M,1,0,2,1,0.3906321
611,956010411,611,1,4,F,LT,N,NA,NA,H,0,0.3906321
612,956010411,612,1,4,F,LT,P,NA,NA,3,1,0.3906321
613,956010411,613,1,4,F,LT,Q,NA,NA,2,0,0.3906321
614,956010411,614,1,4,F,LT,U,NA,NA,2,0,0.3906321
615,956010411,615,1,4,F,LT,V,NA,NA,H,0,0.3906321
616,956010411,616,1,4,F,LT,X,NA,NA,H,0,0.3906321
617,956010411,617,1,4,F,LT,X15,NA,0,2,1,0.3906321
618,956010411,618,1,4,F,LT,X21,NA,NA,1,1,0.3906321
619,956010411,619,1,4,F,LT,X31.1,NA,NA,H,1,0.3906321
620,956010411,620,1,4,F,LT,X32,NA,NA,0,0,0.3906321
621,956010411,621,1,4,F,LT,X33,NA,0,H,1,0.3906321
622,956010411,622,1,4,F,LT,X37,NA,NA,1,0,0.3906321
623,956010411,623,1,4,F,LT,X50,NA,NA,0,0,0.3906321
624,956010411,624,1,4,F,LT,Z,NA,NA,H,0,0.3906321
625,956010412,625,1,4,M,LT,B,1,1,1,1,0.0140929
626,956010412,626,1,4,M,LT,C,H,1,H,1,0.0140929
627,956010412,627,1,4,M,LT,Da,1,1,2,1,0.0140929
628,956010412,628,1,4,M,LT,Db,1,1,1,1,0.0140929
629,956010412,629,1,4,M,LT,E,2,1,1,1,0.0140929
630,956010412,630,1,4,M,LT,G,2,0,2,1,0.0140929
631,956010412,631,1,4,M,LT,H,1,0,1,0,0.0140929
632,956010412,632,1,4,M,LT,I,NA,0,H,0,0.0140929
633,956010412,633,1,4,M,LT,J,1,0,1,1,0.0140929
634,956010412,634,1,4,M,LT,K,2,1,2,1,0.0140929
635,956010412,635,1,4,M,LT,L,H,0,H,0,0.0140929
636,956010412,636,1,4,M,LT,M,1,0,3,1,0.0140929
637,956010412,637,1,4,M,LT,N,NA,NA,H,0,0.0140929
638,956010412,638,1,4,M,LT,P,NA,NA,H,0,0.0140929
639,956010412,639,1,4,M,LT,Q,NA,NA,2,1,0.0140929
640,956010412,640,1,4,M,LT,U,NA,NA,0,0,0.0140929
641,956010412,641,1,4,M,LT,V,NA,NA,1,0,0.0140929
642,956010412,642,1,4,M,LT,X,NA,NA,H,0,0.0140929
643,956010412,643,1,4,M,LT,X15,H,0,2,1,0.0140929
644,956010412,644,1,4,M,LT,X21,NA,NA,0,0,0.0140929
645,956010412,645,1,4,M,LT,X31.1,NA,NA,H,1,0.0140929
646,956010412,646,1,4,M,LT,X32,NA,NA,0,0,0.0140929
647,956010412,647,1,4,M,LT,X33,H,0,H,1,0.0140929
648,956010412,648,1,4,M,LT,X37,NA,NA,1,0,0.0140929
649,956010412,649,1,4,M,LT,X50,NA,NA,H,0,0.0140929
650,956010412,650,1,4,M,LT,Z,NA,NA,H,0,0.0140929
651,956010413,651,1,4,M,REV,B,1,1,H,1,0.3742034
652,956010413,652,1,4,M,REV,C,H,1,H,1,0.3742034
653,956010413,653,1,4,M,REV,Da,1,1,2,1,0.3742034
654,956010413,654,1,4,M,REV,Db,1,1,1,1,0.3742034
655,956010413,655,1,4,M,REV,E,1,1,2,1,0.3742034
656,956010413,656,1,4,M,REV,G,2,1,2,1,0.3742034
657,956010413,657,1,4,M,REV,H,3,1,3,1,0.3742034
658,956010413,658,1,4,M,REV,I,NA,0,H,0,0.3742034
659,956010413,659,1,4,M,REV,J,1,1,1,1,0.3742034
660,956010413,660,1,4,M,REV,K,H,0,2,1,0.3742034
661,956010413,661,1,4,M,REV,L,H,0,H,0,0.3742034
662,956010413,662,1,4,M,REV,M,NA,NA,H,1,0.3742034
663,956010413,663,1,4,M,REV,N,NA,NA,H,0,0.3742034
664,956010413,664,1,4,M,REV,P,NA,NA,3,2,0.3742034
665,956010413,665,1,4,M,REV,Q,NA,NA,0,0,0.3742034
666,956010413,666,1,4,M,REV,U,NA,NA,H,1,0.3742034
667,956010413,667,1,4,M,REV,V,NA,NA,1,0,0.3742034
668,956010413,668,1,4,M,REV,X,NA,NA,H,0,0.3742034
669,956010413,669,1,4,M,REV,X15,H,0,2,1,0.3742034
670,956010413,670,1,4,M,REV,X21,NA,NA,3,1,0.3742034
671,956010413,671,1,4,M,REV,X31.1,NA,NA,H,0,0.3742034
672,956010413,672,1,4,M,REV,X32,NA,NA,H,1,0.3742034
673,956010413,673,1,4,M,REV,X33,H,0,H,1,0.3742034
674,956010413,674,1,4,M,REV,X37,NA,NA,1,0,0.3742034
675,956010413,675,1,4,M,REV,X50,NA,NA,0,0,0.3742034
676,956010413,676,1,4,M,REV,Z,NA,NA,H,0,0.3742034
677,956020504,677,0,5,M,LT,B,1,1,2,1,-1.130981
678,956020504,678,0,5,M,LT,C,H,1,H,1,-1.130981
679,956020504,679,0,5,M,LT,Da,2,1,1,1,-1.130981
680,956020504,680,0,5,M,LT,Db,0,0,1,1,-1.130981
681,956020504,681,0,5,M,LT,E,1,1,1,1,-1.130981
682,956020504,682,0,5,M,LT,G,1,1,2,1,-1.130981
683,956020504,683,0,5,M,LT,H,1,0,1,0,-1.130981
684,956020504,684,0,5,M,LT,I,H,0,2,0,-1.130981
685,956020504,685,0,5,M,LT,J,1,0,0,0,-1.130981
686,956020504,686,0,5,M,LT,K,1,0,2,1,-1.130981
687,956020504,687,0,5,M,LT,L,NA,NA,H,0,-1.130981
688,956020504,688,0,5,M,LT,M,NA,NA,H,0,-1.130981
689,956020504,689,0,5,M,LT,N,NA,NA,H,1,-1.130981
690,956020504,690,0,5,M,LT,P,NA,NA,2,0,-1.130981
691,956020504,691,0,5,M,LT,Q,NA,NA,H,0,-1.130981
692,956020504,692,0,5,M,LT,U,NA,NA,H,0,-1.130981
693,956020504,693,0,5,M,LT,V,NA,NA,1,0,-1.130981
694,956020504,694,0,5,M,LT,X,NA,NA,H,0,-1.130981
695,956020504,695,0,5,M,LT,X15,NA,NA,NA,0,-1.130981
696,956020504,696,0,5,M,LT,X21,NA,NA,H,0,-1.130981
697,956020504,697,0,5,M,LT,X31.1,NA,NA,H,0,-1.130981
698,956020504,698,0,5,M,LT,X32,NA,NA,0,0,-1.130981
699,956020504,699,0,5,M,LT,X33,NA,NA,H,0,-1.130981
700,956020504,700,0,5,M,LT,X37,NA,NA,H,0,-1.130981
701,956020504,701,0,5,M,LT,X50,NA,NA,H,0,-1.130981
702,956020504,702,0,5,M,LT,Z,NA,NA,H,0,-1.130981
703,956020507,703,0,5,M,REV,B,1,1,1,1,0.7695052
704,956020507,704,0,5,M,REV,C,H,1,H,1,0.7695052
705,956020507,705,0,5,M,REV,Da,1,1,2,1,0.7695052
706,956020507,706,0,5,M,REV,Db,1,1,1,1,0.7695052
707,956020507,707,0,5,M,REV,E,2,1,2,1,0.7695052
708,956020507,708,0,5,M,REV,G,2,1,2,1,0.7695052
709,956020507,709,0,5,M,REV,H,3,1,3,1,0.7695052
710,956020507,710,0,5,M,REV,I,H,0,2,1,0.7695052
711,956020507,711,0,5,M,REV,J,1,1,1,1,0.7695052
712,956020507,712,0,5,M,REV,K,2,1,2,1,0.7695052
713,956020507,713,0,5,M,REV,L,H,0,H,1,0.7695052
714,956020507,714,0,5,M,REV,M,1,0,2,0,0.7695052
715,956020507,715,0,5,M,REV,N,NA,NA,H,1,0.7695052
716,956020507,716,0,5,M,REV,P,NA,NA,2,0,0.7695052
717,956020507,717,0,5,M,REV,Q,NA,NA,0,0,0.7695052
718,956020507,718,0,5,M,REV,U,NA,NA,1,0,0.7695052
719,956020507,719,0,5,M,REV,V,NA,NA,1,0,0.7695052
720,956020507,720,0,5,M,REV,X,NA,NA,0,0,0.7695052
721,956020507,721,0,5,M,REV,X15,2,1,2,1,0.7695052
722,956020507,722,0,5,M,REV,X21,NA,NA,3,1,0.7695052
723,956020507,723,0,5,M,REV,X31.1,H,0,H,1,0.7695052
724,956020507,724,0,5,M,REV,X32,NA,NA,0,0,0.7695052
725,956020507,725,0,5,M,REV,X33,H,0,2,0,0.7695052
726,956020507,726,0,5,M,REV,X37,1,0,1,0,0.7695052
727,956020507,727,0,5,M,REV,X50,NA,NA,H,0,0.7695052
728,956020507,728,0,5,M,REV,Z,NA,NA,H,0,0.7695052
729,956020508,729,0,5,M,BAU,B,2,1,2,1,0.7695052
730,956020508,730,0,5,M,BAU,C,H,1,H,1,0.7695052
731,956020508,731,0,5,M,BAU,Da,1,1,1,1,0.7695052
732,956020508,732,0,5,M,BAU,Db,1,1,0,0,0.7695052
733,956020508,733,0,5,M,BAU,E,1,1,1,1,0.7695052
734,956020508,734,0,5,M,BAU,G,2,1,1,0,0.7695052
735,956020508,735,0,5,M,BAU,H,3,1,3,1,0.7695052
736,956020508,736,0,5,M,BAU,I,NA,0,H,0,0.7695052
737,956020508,737,0,5,M,BAU,J,1,1,2,0,0.7695052
738,956020508,738,0,5,M,BAU,K,2,1,2,1,0.7695052
739,956020508,739,0,5,M,BAU,L,H,0,H,1,0.7695052
740,956020508,740,0,5,M,BAU,M,1,0,1,1,0.7695052
741,956020508,741,0,5,M,BAU,N,H,1,H,0,0.7695052
742,956020508,742,0,5,M,BAU,P,H,0,3,2,0.7695052
743,956020508,743,0,5,M,BAU,Q,0,0,0,0,0.7695052
744,956020508,744,0,5,M,BAU,U,NA,NA,1,0,0.7695052
745,956020508,745,0,5,M,BAU,V,NA,NA,H,0,0.7695052
746,956020508,746,0,5,M,BAU,X,NA,NA,0,0,0.7695052
747,956020508,747,0,5,M,BAU,X15,2,1,2,1,0.7695052
748,956020508,748,0,5,M,BAU,X21,NA,NA,3,0,0.7695052
749,956020508,749,0,5,M,BAU,X31.1,H,1,H,1,0.7695052
750,956020508,750,0,5,M,BAU,X32,H,0,0,0,0.7695052
751,956020508,751,0,5,M,BAU,X33,0,0,H,0,0.7695052
752,956020508,752,0,5,M,BAU,X37,2,0,H,0,0.7695052
753,956020508,753,0,5,M,BAU,X50,H,0,H,0,0.7695052
754,956020508,754,0,5,M,BAU,Z,NA,NA,H,0,0.7695052
755,956020510,755,0,5,F,BAU,B,1,1,2,1,0.3079979
756,956020510,756,0,5,F,BAU,C,H,1,2,1,0.3079979
757,956020510,757,0,5,F,BAU,Da,2,0,1,1,0.3079979
758,956020510,758,0,5,F,BAU,Db,1,1,0,0,0.3079979
759,956020510,759,0,5,F,BAU,E,1,1,1,1,0.3079979
760,956020510,760,0,5,F,BAU,G,2,1,2,1,0.3079979
761,956020510,761,0,5,F,BAU,H,H,0,3,1,0.3079979
762,956020510,762,0,5,F,BAU,I,H,0,H,0,0.3079979
763,956020510,763,0,5,F,BAU,J,1,0,1,1,0.3079979
764,956020510,764,0,5,F,BAU,K,2,1,2,1,0.3079979
765,956020510,765,0,5,F,BAU,L,NA,0,H,0,0.3079979
766,956020510,766,0,5,F,BAU,M,1,0,1,0,0.3079979
767,956020510,767,0,5,F,BAU,N,NA,NA,H,1,0.3079979
768,956020510,768,0,5,F,BAU,P,NA,NA,3,2,0.3079979
769,956020510,769,0,5,F,BAU,Q,NA,NA,H,0,0.3079979
770,956020510,770,0,5,F,BAU,U,NA,NA,H,0,0.3079979
771,956020510,771,0,5,F,BAU,V,NA,NA,1,1,0.3079979
772,956020510,772,0,5,F,BAU,X,NA,NA,H,0,0.3079979
773,956020510,773,0,5,F,BAU,X15,NA,0,H,0,0.3079979
774,956020510,774,0,5,F,BAU,X21,NA,NA,1,0,0.3079979
775,956020510,775,0,5,F,BAU,X31.1,NA,NA,0,1,0.3079979
776,956020510,776,0,5,F,BAU,X32,NA,NA,0,0,0.3079979
777,956020510,777,0,5,F,BAU,X33,NA,0,H,0,0.3079979
778,956020510,778,0,5,F,BAU,X37,NA,NA,1,0,0.3079979
779,956020510,779,0,5,F,BAU,X50,NA,NA,1,0,0.3079979
780,956020510,780,0,5,F,BAU,Z,NA,NA,H,0,0.3079979
781,956020601,781,0,6,F,REV,B,1,1,2,1,0.7695052
782,956020601,782,0,6,F,REV,C,H,1,H,1,0.7695052
783,956020601,783,0,6,F,REV,Da,2,1,2,1,0.7695052
784,956020601,784,0,6,F,REV,Db,1,1,1,1,0.7695052
785,956020601,785,0,6,F,REV,E,1,1,1,1,0.7695052
786,956020601,786,0,6,F,REV,G,2,1,2,1,0.7695052
787,956020601,787,0,6,F,REV,H,3,0,1,0,0.7695052
788,956020601,788,0,6,F,REV,I,H,0,H,0,0.7695052
789,956020601,789,0,6,F,REV,J,1,1,1,1,0.7695052
790,956020601,790,0,6,F,REV,K,2,0,2,1,0.7695052
791,956020601,791,0,6,F,REV,L,H,1,H,0,0.7695052
792,956020601,792,0,6,F,REV,M,H,0,1,1,0.7695052
793,956020601,793,0,6,F,REV,N,NA,NA,H,0,0.7695052
794,956020601,794,0,6,F,REV,P,NA,NA,1,0,0.7695052
795,956020601,795,0,6,F,REV,Q,NA,NA,0,0,0.7695052
796,956020601,796,0,6,F,REV,U,NA,NA,1,0,0.7695052
797,956020601,797,0,6,F,REV,V,NA,NA,H,0,0.7695052
798,956020601,798,0,6,F,REV,X,NA,NA,H,0,0.7695052
799,956020601,799,0,6,F,REV,X15,H,0,H,0,0.7695052
800,956020601,800,0,6,F,REV,X21,NA,NA,1,0,0.7695052
801,956020601,801,0,6,F,REV,X31.1,NA,NA,2,1,0.7695052
